Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
214,0,0.851022,2.595489,2.050094,-100.436264,227.216812,130.436310,0.982938,2.164776,2.187279,133.737366,222.859451,127.252014
215,0,0.851157,2.595431,2.050149,-100.439766,227.218201,130.431503,0.983138,2.164768,2.187353,133.734451,222.860245,127.241867
216,0,0.851362,2.595587,2.049916,-100.440193,227.218719,130.426147,0.982987,2.164772,2.187279,133.736069,222.861435,127.239304
217,0,0.851361,2.595489,2.050094,-100.442558,227.220612,130.421646,0.983048,2.164757,2.187358,133.738861,222.860764,127.232376
218,0,0.851301,2.595562,2.050047,-100.441093,227.218994,130.413208,0.983148,2.164796,2.187276,133.733063,222.862091,127.229736
219,0,0.851380,2.595507,2.050106,-100.440575,227.220154,130.408112,0.983110,2.164804,2.187320,133.738876,222.858398,127.217369
220,0,0.851397,2.595529,2.050024,-100.443901,227.222382,130.407440,0.983314,2.164762,2.187388,133.736038,222.860947,127.216042
221,0,0.851629,2.595559,2.050130,-100.437714,227.223389,130.402756,0.983076,2.164798,2.187280,133.736404,222.863724,127.214088
222,0,0.851297,2.595455,2.050133,-100.441994,227.221237,130.403320,0.983181,2.164777,2.187407,133.738922,222.856323,127.207932
223,0,0.851126,2.595458,2.050167,-100.440071,227.221313,130.403870,0.983019,2.164814,2.187202,133.737289,222.860291,127.214920
224,0,0.851294,2.595437,2.050186,-100.437416,227.220047,130.407013,0.983367,2.164797,2.187399,133.738159,222.862091,127.217026
225,0,0.851553,2.595564,2.050134,-100.435722,227.220856,130.410919,0.983122,2.164803,2.187270,133.743881,222.859512,127.220062
226,0,0.851359,2.595490,2.050069,-100.434906,227.216492,130.412125,0.983087,2.164726,2.187373,133.740540,222.857162,127.224503
227,0,0.851472,2.595469,2.050180,-100.432587,227.214615,130.414490,0.983149,2.164764,2.187396,133.747009,222.858078,127.222343
228,0,0.851522,2.595534,2.050181,-100.431496,227.212448,130.411652,0.982848,2.164805,2.187189,133.749329,222.853317,127.225426
229,0,0.851591,2.595520,2.050126,-100.427910,227.211609,130.413055,0.983145,2.164778,2.187397,133.751190,222.850601,127.222420
230,0,0.851459,2.595505,2.050061,-100.425056,227.210312,130.410721,0.983023,2.164742,2.187317,133.750122,222.851120,127.222000
231,0,0.851282,2.595459,2.050079,-100.426109,227.206955,130.409485,0.983347,2.164688,2.187517,133.753143,222.847702,127.223892
232,0,0.851287,2.595497,2.050050,-100.423721,227.206573,130.407181,0.983099,2.164730,2.187368,133.759155,222.846832,127.214523
233,0,0.851309,2.595469,2.050134,-100.423584,227.204300,130.402618,0.982911,2.164740,2.187385,133.755829,222.842926,127.212898
234,0,0.851449,2.595431,2.050085,-100.425072,227.202225,130.399597,0.983021,2.164775,2.187405,133.756348,222.842056,127.206642
235,0,0.851746,2.595482,2.050228,-100.423790,227.201355,130.399368,0.983030,2.164805,2.187289,133.756119,222.837860,127.208130
236,0,0.851466,2.595500,2.050052,-100.425301,227.199707,130.389847,0.983286,2.164806,2.187336,133.749039,222.840820,127.206978
237,0,0.851876,2.595444,2.050445,-100.427383,227.200317,130.386505,0.983148,2.164752,2.187389,133.750961,222.841278,127.199562
238,0,0.851626,2.595603,2.050125,-100.426369,227.200974,130.386459,0.983144,2.164753,2.187400,133.756790,222.838348,127.188179
239,0,0.851617,2.595523,2.050205,-100.428101,227.200867,130.380920,0.983094,2.164762,2.187338,133.753769,222.843216,127.192734
240,0,0.851634,2.595615,2.049995,-100.429436,227.202911,130.380753,0.983127,2.164767,2.187348,133.750702,222.839584,127.182800
241,0,0.851733,2.595486,2.050277,-100.428627,227.202438,130.379379,0.983120,2.164756,2.187431,133.753159,222.848618,127.188148
242,0,0.851777,2.595513,2.050297,-100.425781,227.206192,130.377182,0.982987,2.164815,2.187347,133.752975,222.844116,127.188164
243,0,0.851515,2.595531,2.050160,-100.428398,227.208389,130.386597,0.983221,2.164802,2.187404,133.750015,222.850998,127.194283
244,0,0.851916,2.595541,2.050305,-100.429352,227.209183,130.387558,0.983080,2.164787,2.187262,133.752106,222.849442,127.195793
245,0,0.851406,2.595486,2.050058,-100.429054,227.210419,130.387802,0.982990,2.164852,2.187252,133.745621,222.853424,127.206627
246,0,0.851314,2.595495,2.050086,-100.432243,227.211731,130.396027,0.983088,2.164778,2.187338,133.752487,222.852631,127.200050
247,0,0.851398,2.595426,2.050261,-100.429230,227.211746,130.395798,0.983011,2.164778,2.187290,133.744827,222.851242,127.210869
248,0,0.851632,2.595546,2.050045,-100.431343,227.216110,130.405823,0.983089,2.164743,2.187382,133.747528,222.854019,127.211807
249,0,0.851203,2.595528,2.050101,-100.432541,227.216187,130.409882,0.982872,2.164845,2.187169,133.748016,222.856033,127.220390
250,0,0.851417,2.595444,2.050046,-100.433815,227.216187,130.413940,0.983304,2.164751,2.187413,133.744110,222.856934,127.225403
251,0,0.851432,2.595425,2.050385,-100.432510,227.215546,130.423584,0.983177,2.164707,2.187504,133.746063,222.857742,127.235603
252,0,0.851163,2.595598,2.049894,-100.430870,227.219421,130.432388,0.983240,2.164663,2.187516,133.742264,222.863678,127.248451
253,0,0.851407,2.595471,2.050123,-100.433685,227.217682,130.441956,0.983257,2.164719,2.187465,133.740509,222.861435,127.256554
254,0,0.851376,2.595458,2.050116,-100.434113,227.218796,130.444550,0.982983,2.164733,2.187340,133.740540,222.862366,127.262947
255,0,0.851410,2.595482,2.050164,-100.441116,227.220200,130.452896,0.983047,2.164743,2.187315,133.738831,222.858978,127.260727
256,0,0.851699,2.595549,2.049938,-100.440010,227.219894,130.452896,0.982921,2.164770,2.187274,133.736969,222.863525,127.271202
257,0,0.851406,2.595502,2.050015,-100.440239,227.218781,130.447067,0.983128,2.164764,2.187286,133.734604,222.862793,127.265053
258,0,0.851155,2.595478,2.050121,-100.440880,227.218796,130.445114,0.983172,2.164731,2.187374,133.736465,222.860916,127.256767
259,0,0.851351,2.595377,2.050056,-100.443283,227.218262,130.439117,0.983195,2.164729,2.187375,133.734558,222.861938,127.256531
260,0,0.851433,2.595497,2.050164,-100.439163,227.217758,130.427673,0.983076,2.164746,2.187350,133.737030,222.858398,127.242325
261,0,0.851590,2.595501,2.049985,-100.438522,227.217743,130.420837,0.983114,2.164742,2.187410,133.735474,222.860382,127.232925
262,0,0.851196,2.595484,2.050008,-100.437195,227.215851,130.409393,0.982850,2.164823,2.187186,133.741455,222.858948,127.223312
263,0,0.851484,2.595532,2.049849,-100.435272,227.215775,130.405594,0.983254,2.164720,2.187425,133.741150,222.857117,127.217278
264,0,0.851354,2.595516,2.049976,-100.434029,227.215332,130.394638,0.983101,2.164729,2.187336,133.747940,222.856003,127.203568
265,0,0.851559,2.595532,2.050098,-100.434860,227.212341,130.387802,0.983296,2.164688,2.187508,133.748444,222.855560,127.202423
266,0,0.851542,2.595459,2.050373,-100.430473,227.211197,130.387360,0.983191,2.164773,2.187381,133.751923,222.856720,127.198967
267,0,0.851299,2.595568,2.049997,-100.428741,227.210739,130.387314,0.983304,2.164736,2.187426,133.751205,222.850311,127.194107
268,0,0.851798,2.595503,2.050103,-100.424713,227.209549,130.389191,0.983166,2.164733,2.187398,133.756500,222.855469,127.200592
269,0,0.851264,2.595411,2.050128,-100.423180,227.209030,130.388672,0.983107,2.164800,2.187365,133.753937,222.850342,127.201797
270,0,0.851542,2.595578,2.050264,-100.420471,227.204422,130.390350,0.983215,2.164768,2.187359,133.761612,222.845459,127.200203
271,0,0.851515,2.595451,2.050147,-100.420509,227.200394,130.393021,0.983077,2.164746,2.187352,133.762451,222.841507,127.203018
272,0,0.851480,2.595526,2.050207,-100.419685,227.201553,130.397247,0.983056,2.164775,2.187380,133.759766,222.843887,127.208038
273,0,0.851491,2.595348,2.050279,-100.420967,227.197144,130.394089,0.982907,2.164672,2.187454,133.764267,222.839706,127.203735
274,0,0.851458,2.595442,2.050241,-100.419807,227.196838,130.389832,0.983184,2.164783,2.187396,133.763489,222.837082,127.204346
275,0,0.851780,2.595571,2.050094,-100.417358,227.195999,130.390549,0.983010,2.164784,2.187267,133.763947,222.838501,127.199112
276,0,0.851472,2.595521,2.050217,-100.415092,227.194611,130.381683,0.983228,2.164704,2.187433,133.762268,222.837250,127.201454
277,0,0.851323,2.595483,2.050148,-100.417725,227.192657,130.385635,0.982941,2.164739,2.187344,133.763153,222.834442,127.199066
278,0,0.851307,2.595444,2.050237,-100.418861,227.192001,130.384186,0.983172,2.164706,2.187440,133.763962,222.831924,127.197189
279,0,0.851816,2.595489,2.050299,-100.419884,227.194275,130.383835,0.983099,2.164737,2.187401,133.764206,222.832626,127.195686
280,0,0.851288,2.595494,2.050162,-100.422447,227.196259,130.386093,0.983042,2.164777,2.187312,133.764130,222.836136,127.190262
281,0,0.851548,2.595441,2.050157,-100.424980,227.197754,130.387939,0.983158,2.164719,2.187409,133.756317,222.840683,127.202034
282,0,0.851548,2.595521,2.050139,-100.427055,227.201141,130.391037,0.983173,2.164823,2.187385,133.754211,222.842224,127.203270
283,0,0.851491,2.595466,2.050354,-100.428169,227.199066,130.391388,0.983281,2.164738,2.187362,133.753006,222.847839,127.205070
284,0,0.851170,2.595431,2.049967,-100.427826,227.204117,130.392365,0.983075,2.164778,2.187321,133.750504,222.849960,127.210495
285,0,0.851570,2.595520,2.050168,-100.432083,227.206375,130.399582,0.983203,2.164754,2.187384,133.746628,222.851074,127.209961
286,0,0.851219,2.595374,2.050120,-100.434273,227.211685,130.400925,0.983325,2.164735,2.187436,133.749115,222.849213,127.213074
287,0,0.851572,2.595644,2.050049,-100.433586,227.211166,130.402756,0.983093,2.164798,2.187357,133.747421,222.850739,127.210464
288,0,0.851431,2.595535,2.050049,-100.435829,227.213226,130.406616,0.982983,2.164787,2.187272,133.747391,222.852722,127.216743
289,0,0.851529,2.595543,2.049901,-100.434357,227.214767,130.406448,0.983099,2.164739,2.187351,133.745010,222.856323,127.223076
290,0,0.851923,2.595466,2.050285,-100.433083,227.214966,130.405869,0.982963,2.164795,2.187245,133.745667,222.854156,127.216164
291,0,0.851374,2.595460,2.050288,-100.432297,227.217514,130.408798,0.982938,2.164736,2.187388,133.748276,222.856827,127.218933
292,0,0.851482,2.595543,2.049964,-100.433655,227.219391,130.415527,0.983103,2.164786,2.187315,133.747955,222.861191,127.219688
293,0,0.851322,2.595605,2.050010,-100.432961,227.219772,130.420364,0.983076,2.164779,2.187363,133.747665,222.864410,127.227631
294,0,0.851229,2.595484,2.050069,-100.432838,227.220215,130.424637,0.982922,2.164776,2.187213,133.744034,222.862793,127.235886
295,0,0.851127,2.595514,2.049907,-100.435135,227.220932,130.434402,0.983114,2.164691,2.187425,133.745499,222.858444,127.238258
296,0,0.851591,2.595526,2.050099,-100.437469,227.219986,130.440262,0.983182,2.164698,2.187413,133.743332,222.858826,127.244797
297,0,0.851451,2.595518,2.049994,-100.437462,227.217941,130.441025,0.983130,2.164774,2.187338,133.741196,222.858109,127.249641
298,0,0.851451,2.595469,2.050210,-100.438454,227.219879,130.444565,0.983294,2.164730,2.187457,133.741806,222.863144,127.256409
299,0,0.851178,2.595440,2.050145,-100.437424,227.221863,130.449615,0.983151,2.164730,2.187341,133.739929,222.861038,127.261208
300,0,0.851382,2.595533,2.050109,-100.439529,227.218094,130.442673,0.983175,2.164737,2.187356,133.740494,222.861282,127.261597
301,0,0.851487,2.595530,2.050103,-100.438736,227.217377,130.441483,0.982973,2.164836,2.187186,133.741287,222.857117,127.251122
302,0,0.851399,2.595452,2.049970,-100.439453,227.218002,130.436295,0.983338,2.164748,2.187456,133.741364,222.857864,127.245697
303,0,0.851514,2.595453,2.050117,-100.438721,227.216354,130.429108,0.982999,2.164794,2.187239,133.740448,222.856186,127.235886
304,0,0.851720,2.595613,2.050034,-100.439613,227.212860,130.422974,0.983201,2.164695,2.187427,133.746460,222.852875,127.224770
305,0,0.851374,2.595420,2.050199,-100.441528,227.214752,130.414688,0.983235,2.164718,2.187495,133.745743,222.852829,127.214508
306,0,0.851645,2.595524,2.050054,-100.436371,227.213287,130.407349,0.983275,2.164729,2.187432,133.745392,222.851898,127.213089
307,0,0.851686,2.595501,2.050021,-100.438690,227.212601,130.403290,0.983280,2.164742,2.187388,133.745636,222.851334,127.205833
308,0,0.851451,2.595514,2.049996,-100.433510,227.214111,130.399323,0.983158,2.164717,2.187390,133.748642,222.850815,127.199188
309,0,0.851530,2.595561,2.050058,-100.434914,227.213821,130.400162,0.983221,2.164748,2.187311,133.746048,222.855835,127.209648
310,0,0.851741,2.595619,2.049997,-100.432053,227.209671,130.400589,0.983099,2.164700,2.187426,133.748901,222.849762,127.207596
311,0,0.851410,2.595523,2.049912,-100.431915,227.207474,130.400101,0.983100,2.164741,2.187308,133.749756,222.847305,127.211540
312,0,0.851529,2.595485,2.050214,-100.432663,227.211319,130.405365,0.983154,2.164767,2.187335,133.755280,222.847916,127.207680
313,0,0.851237,2.595478,2.050178,-100.431480,227.210052,130.403305,0.983039,2.164788,2.187347,133.754044,222.848541,127.209259
314,0,0.851786,2.595497,2.050111,-100.427284,227.205826,130.400223,0.983056,2.164772,2.187439,133.753571,222.849792,127.207741
315,0,0.851455,2.595472,2.050023,-100.426079,227.209061,130.394958,0.983158,2.164767,2.187387,133.756241,222.844528,127.204079
316,0,0.851516,2.595396,2.050056,-100.424637,227.206818,130.395264,0.983139,2.164780,2.187392,133.758972,222.845230,127.197296
317,0,0.851426,2.595466,2.050074,-100.425606,227.205429,130.392639,0.983249,2.164816,2.187464,133.761871,222.844391,127.195251
318,0,0.851617,2.595505,2.050159,-100.424652,227.205338,130.391525,0.983024,2.164705,2.187341,133.757751,222.845871,127.199020
319,0,0.851770,2.595456,2.050185,-100.426010,227.205276,130.394928,0.983116,2.164744,2.187362,133.754562,222.845245,127.204536
320,0,0.851479,2.595418,2.050198,-100.427444,227.206314,130.396576,0.983304,2.164701,2.187545,133.757706,222.847305,127.202705
321,0,0.851198,2.595461,2.049956,-100.428421,227.205551,130.399704,0.983154,2.164745,2.187404,133.756851,222.846939,127.205566
322,0,0.851712,2.595436,2.050294,-100.431267,227.207657,130.402786,0.983320,2.164685,2.187456,133.753265,222.850052,127.211662
323,0,0.851420,2.595550,2.050115,-100.429504,227.209579,130.404434,0.983103,2.164778,2.187362,133.747635,222.847336,127.214775
324,0,0.851492,2.595406,2.050169,-100.433693,227.206039,130.404648,0.982945,2.164789,2.187310,133.749374,222.846008,127.214729
325,0,0.851227,2.595501,2.049954,-100.432724,227.209976,130.412521,0.983118,2.164760,2.187325,133.746201,222.848221,127.216339
326,0,0.851386,2.595464,2.050174,-100.433868,227.210144,130.409515,0.983193,2.164728,2.187407,133.747696,222.849884,127.218483
327,0,0.851217,2.595493,2.049944,-100.435776,227.212082,130.411987,0.983358,2.164703,2.187510,133.745270,222.852524,127.218277
328,0,0.851817,2.595532,2.050359,-100.432274,227.211441,130.414322,0.983194,2.164802,2.187320,133.743805,222.853012,127.222641
329,0,0.851569,2.595598,2.050119,-100.435654,227.215378,130.414169,0.983263,2.164731,2.187428,133.744049,222.858780,127.221909
330,0,0.851523,2.595457,2.050158,-100.436775,227.217529,130.415573,0.983092,2.164735,2.187377,133.743317,222.858490,127.224953
331,0,0.851523,2.595498,2.050079,-100.436707,227.216476,130.416885,0.983103,2.164748,2.187340,133.744110,222.859253,127.222702
332,0,0.851359,2.595422,2.050062,-100.438622,227.219345,130.417923,0.983280,2.164739,2.187427,133.742981,222.861862,127.223175
333,0,0.851217,2.595424,2.050323,-100.438881,227.215820,130.416733,0.982948,2.164816,2.187303,133.740570,222.859497,127.226982
334,0,0.851428,2.595515,2.049971,-100.438583,227.217896,130.418533,0.983093,2.164760,2.187407,133.742249,222.857376,127.220314
335,0,0.851363,2.595430,2.049923,-100.439507,227.219345,130.419266,0.983193,2.164788,2.187385,133.739914,222.861420,127.227974
336,0,0.851395,2.595523,2.049982,-100.438507,227.218979,130.422058,0.983216,2.164690,2.187422,133.736496,222.861450,127.228317
337,0,0.851226,2.595481,2.050121,-100.438187,227.218460,130.421188,0.983174,2.164780,2.187327,133.741623,222.863312,127.229553
338,0,0.851231,2.595478,2.050043,-100.441490,227.215775,130.426895,0.983202,2.164679,2.187469,133.738373,222.855652,127.233086
339,0,0.851428,2.595508,2.050095,-100.438858,227.217239,130.430130,0.983107,2.164659,2.187499,133.739639,222.861389,127.235023
340,0,0.851245,2.595373,2.050254,-100.438599,227.216705,130.430542,0.983232,2.164688,2.187490,133.738647,222.859802,127.239136
341,0,0.851357,2.595528,2.049976,-100.436424,227.216568,130.432968,0.983264,2.164766,2.187357,133.740692,222.857803,127.239334
342,0,0.851220,2.595436,2.050063,-100.437492,227.217041,130.430893,0.983114,2.164694,2.187371,133.741669,222.857407,127.236504
343,0,0.851267,2.595477,2.050082,-100.435295,227.218948,130.433060,0.983069,2.164768,2.187354,133.743179,222.855988,127.235489
344,0,0.851600,2.595464,2.050220,-100.432564,227.218201,130.428650,0.983147,2.164763,2.187418,133.747314,222.859451,127.232162
345,0,0.851404,2.595512,2.050093,-100.432175,227.215118,130.422287,0.983089,2.164711,2.187390,133.744659,222.855576,127.231804
346,0,0.851229,2.595526,2.050043,-100.430840,227.216919,130.417130,0.983017,2.164668,2.187502,133.743378,222.852722,127.222404
347,0,0.851272,2.595445,2.050184,-100.434532,227.218018,130.415573,0.982956,2.164837,2.187267,133.746887,222.856995,127.215546
348,0,0.851426,2.595446,2.050107,-100.432457,227.215988,130.409012,0.983154,2.164722,2.187450,133.747116,222.855667,127.212730
349,0,0.851397,2.595511,2.050096,-100.432899,227.217041,130.412872,0.983281,2.164763,2.187318,133.748047,222.857056,127.210243
350,0,0.851477,2.595444,2.050120,-100.431702,227.215164,130.411880,0.983230,2.164744,2.187432,133.749969,222.854935,127.208664
351,0,0.851449,2.595494,2.050163,-100.429695,227.215729,130.410919,0.983135,2.164801,2.187351,133.749969,222.852386,127.211464
352,0,0.851320,2.595528,2.050099,-100.432198,227.215561,130.412369,0.983158,2.164752,2.187351,133.746933,222.858200,127.218369
